0.0697674418604654, 0.09072164948453636
0.1279069767441867, 0.22680412371134043
0.1860465116279073, 0.33814432989690746
0.27906976744186096, 0.47422680412371154
0.39534883720930286, 0.6515463917525777
0.5581395348837213, 0.8288659793814434
0.7093023255813956, 1.0020618556701035
0.8604651162790705, 1.129896907216495
1.0697674418604655, 1.2247422680412372
1.2558139534883728, 1.2948453608247426
1.4651162790697676, 1.3567010309278353
1.7093023255813955, 1.4061855670103096
2.0465116279069764, 1.4474226804123713
2.348837209302325, 1.4721649484536083
2.7209302325581395, 1.4886597938144333
3.116279069767441, 1.505154639175258
3.395348837209303, 1.505154639175258
3.6744186046511618, 1.509278350515464
3.9069767441860455, 1.509278350515464
