0.5, 0.0
0.5511695906432752, 0.1360824742268045
0.5921052631578948, 0.24742268041237153
0.6432748538011694, 0.35051546391752636
0.7353801169590644, 0.504742242872101
0.8172514619883042, 0.6243298717380802
0.9298245614035083, 0.7851546140061212
1.032163742690058, 0.9245360698896588
1.1856725146198825, 1.0771133894772873
1.3187134502923976, 1.2181443047277707
1.5131578947368416, 1.3542267789545748
1.7587719298245614, 1.4408247170989046
1.9941520467836258, 1.5109278098824097
2.260233918128655, 1.5562886346246778
2.536549707602339, 1.5934020366865338
2.8435672514619874, 1.6140205933875644
3.1710526315789473, 1.6305154387483893
3.4576023391812862, 1.6346391500885953
3.69298245614035, 1.6387628614288015
3.9590643274853794, 1.6387628614288015
3.6418128654970756, 2.5336082222535437
